Participant ID,time,watch_local_time,watch_local_date,watch_local_hour,time_of_day,is_daytime_watch,is_nighttime_watch,video_id,watched_title,clean_title,watch_action_prefix,watch_action_language_hint,url,donated_channel_title,donated_channel_url,donated_channel_id,metadata_title,metadata_channel,metadata_uploader,metadata_channel_id,analysis_channel_title,analysis_channel_id,duration_seconds,aspect_ratio,width,height,resolution,fps,shorts_metadata_available,is_short,is_long,is_short_by_metadata,view_count,like_count,comment_count,channel_follower_count,upload_date,metadata_timestamp,metadata_url,categories,tags,language,metadata_status,metadata_join_status,searched_for,has_search_history,seconds_since_prior_search,subscribed,has_subscription_history,has_metadata,has_duration,has_channel_id,metadata_error,generalized_error_msg,problematic_category,problematic_critical,problematic_assessment_label,is_problematic
Beata,2017-06-19 08:52:30.015000+00:00,2017-06-19 10:52:30.015000+02:00,2017-06-19,10,day,True,False,VID00000186,Watched Demo video 186,Demo video 186,Watched,English,https://www.youtube.com/watch?v=VID00000186,Demo channel 084,https://www.youtube.com/channel/UCDEMOCHANNEL00000084,UCDEMOCHANNEL00000084,Demo video 186,Demo channel 084,Demo channel 084,UCDEMOCHANNEL00000084,Demo channel 084,UCDEMOCHANNEL00000084,2264.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,188568.0,2634.0,461.0,16352.0,20200601,1590969600.0,https://www.youtube.com/watch?v=VID00000186,"[""Demo category""]","[""demo tag 152""]",en,ok,ok,True,True,8.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2016-02-17 00:59:41.158000+00:00,2016-02-17 01:59:41.158000+01:00,2016-02-17,1,night,False,True,VID00000142,Watched Demo video 142,Demo video 142,Watched,English,https://www.youtube.com/watch?v=VID00000142,Demo channel 088,https://www.youtube.com/channel/UCDEMOCHANNEL00000088,UCDEMOCHANNEL00000088,Demo video 142,Demo channel 088,Demo channel 088,UCDEMOCHANNEL00000088,Demo channel 088,UCDEMOCHANNEL00000088,932.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,144144.0,2022.0,353.0,12716.0,20200426,1587859200.0,https://www.youtube.com/watch?v=VID00000142,"[""Demo category""]","[""demo tag 116""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2016-02-17 00:49:30.041000+00:00,2016-02-17 01:49:30.041000+01:00,2016-02-17,1,night,False,True,VID00000089,Watched Demo video 089,Demo video 089,Watched,English,https://www.youtube.com/watch?v=VID00000089,Demo channel 177,https://www.youtube.com/channel/UCDEMOCHANNEL00000177,UCDEMOCHANNEL00000177,Demo video 089,Demo channel 177,Demo channel 177,UCDEMOCHANNEL00000177,Demo channel 177,UCDEMOCHANNEL00000177,2941.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,91082.0,1291.0,224.0,8373.0,20200314,1584144000.0,https://www.youtube.com/watch?v=VID00000089,"[""Demo category""]","[""demo tag 073""]",en,ok,ok,True,True,18.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2016-02-11 06:40:35.038000+00:00,2016-02-11 07:40:35.038000+01:00,2016-02-11,7,day,True,False,VID00000296,Watched Demo video 296,Demo video 296,Watched,English,https://www.youtube.com/watch?v=VID00000296,Demo channel 171,https://www.youtube.com/channel/UCDEMOCHANNEL00000171,UCDEMOCHANNEL00000171,Demo video 296,Demo channel 171,Demo channel 171,UCDEMOCHANNEL00000171,Demo channel 171,UCDEMOCHANNEL00000171,1994.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,299628.0,4164.0,731.0,25442.0,20200830,1598745600.0,https://www.youtube.com/watch?v=VID00000296,"[""Demo category""]","[""demo tag 242""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-11-02 14:53:59.985000+00:00,2015-11-02 15:53:59.985000+01:00,2015-11-02,15,day,True,False,VID00000225,Watched Demo video 225,Demo video 225,Watched,English,https://www.youtube.com/watch?v=VID00000225,Demo channel 075,https://www.youtube.com/channel/UCDEMOCHANNEL00000075,UCDEMOCHANNEL00000075,Demo video 225,Demo channel 075,Demo channel 075,UCDEMOCHANNEL00000075,Demo channel 075,UCDEMOCHANNEL00000075,3337.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,224354.0,3127.0,548.0,19281.0,20200630,1593475200.0,https://www.youtube.com/watch?v=VID00000225,"[""Demo category""]","[""demo tag 181""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-11-02 13:30:06.071000+00:00,2015-11-02 14:30:06.071000+01:00,2015-11-02,14,day,True,False,VID00000027,Watched Demo video 027,Demo video 027,Watched,English,https://www.youtube.com/watch?v=VID00000027,Demo channel 012,https://www.youtube.com/channel/UCDEMOCHANNEL00000012,UCDEMOCHANNEL00000012,,,,,Demo channel 012,UCDEMOCHANNEL00000012,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False
Beata,2015-10-20 07:19:12.241000+00:00,2015-10-20 09:19:12.241000+02:00,2015-10-20,9,day,True,False,VID00000279,Watched Demo video 279,Demo video 279,Watched,English,https://www.youtube.com/watch?v=VID00000279,Demo channel 111,https://www.youtube.com/channel/UCDEMOCHANNEL00000111,UCDEMOCHANNEL00000111,Demo video 279,Demo channel 111,Demo channel 111,UCDEMOCHANNEL00000111,Demo channel 111,UCDEMOCHANNEL00000111,1476.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,282352.0,3926.0,689.0,24028.0,20200816,1597536000.0,https://www.youtube.com/watch?v=VID00000279,"[""Demo category""]","[""demo tag 228""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-10-11 23:53:43.856000+00:00,2015-10-12 01:53:43.856000+02:00,2015-10-12,1,night,False,True,VID00000227,Watched Demo video 227,Demo video 227,Watched,English,https://www.youtube.com/watch?v=VID00000227,Demo channel 010,https://www.youtube.com/channel/UCDEMOCHANNEL00000010,UCDEMOCHANNEL00000010,Demo video 227,Demo channel 010,Demo channel 010,UCDEMOCHANNEL00000010,Demo channel 010,UCDEMOCHANNEL00000010,3411.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,226822.0,3161.0,554.0,19483.0,20200702,1593648000.0,https://www.youtube.com/watch?v=VID00000227,"[""Demo category""]","[""demo tag 183""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-09-20 17:57:34.281000+00:00,2015-09-20 19:57:34.281000+02:00,2015-09-20,19,day,True,False,VID00000223,Watched Demo video 223,Demo video 223,Watched,English,https://www.youtube.com/watch?v=VID00000223,Demo channel 005,https://www.youtube.com/channel/UCDEMOCHANNEL00000005,UCDEMOCHANNEL00000005,Demo video 223,Demo channel 005,Demo channel 005,UCDEMOCHANNEL00000005,Demo channel 005,UCDEMOCHANNEL00000005,3263.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,221886.0,3093.0,542.0,19079.0,20200628,1593302400.0,https://www.youtube.com/watch?v=VID00000223,"[""Demo category""]","[""demo tag 179""]",en,ok,ok,True,True,28.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-31 20:39:47.106000+00:00,2015-08-31 22:39:47.106000+02:00,2015-08-31,22,day,True,False,VID00000088,Watched Demo video 088,Demo video 088,Watched,English,https://www.youtube.com/watch?v=VID00000088,Demo channel 029,https://www.youtube.com/channel/UCDEMOCHANNEL00000029,UCDEMOCHANNEL00000029,Demo video 088,Demo channel 029,Demo channel 029,UCDEMOCHANNEL00000029,Demo channel 029,UCDEMOCHANNEL00000029,2904.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,89848.0,1274.0,221.0,8272.0,20200313,1584057600.0,https://www.youtube.com/watch?v=VID00000088,"[""Demo category""]","[""demo tag 072""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-30 15:55:31.573000+00:00,2015-08-30 17:55:31.573000+02:00,2015-08-30,17,day,True,False,VID00000049,Watched Demo video 049,Demo video 049,Watched,English,https://www.youtube.com/watch?v=VID00000049,Demo channel 029,https://www.youtube.com/channel/UCDEMOCHANNEL00000029,UCDEMOCHANNEL00000029,Demo video 049,Demo channel 029,Demo channel 029,UCDEMOCHANNEL00000029,Demo channel 029,UCDEMOCHANNEL00000029,1794.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,52828.0,764.0,131.0,5242.0,20200212,1581465600.0,https://www.youtube.com/watch?v=VID00000049,"[""Demo category""]","[""demo tag 042""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-27 13:05:42.777000+00:00,2015-08-27 15:05:42.777000+02:00,2015-08-27,15,day,True,False,VID00000262,Watched Demo video 262,Demo video 262,Watched,English,https://www.youtube.com/watch?v=VID00000262,Demo channel 011,https://www.youtube.com/channel/UCDEMOCHANNEL00000011,UCDEMOCHANNEL00000011,Demo video 262,Demo channel 011,Demo channel 011,UCDEMOCHANNEL00000011,Demo channel 011,UCDEMOCHANNEL00000011,1032.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,267544.0,3722.0,653.0,22816.0,20200804,1596499200.0,https://www.youtube.com/watch?v=VID00000262,"[""Demo category""]","[""demo tag 216""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-18 13:27:10.296000+00:00,2015-08-18 15:27:10.296000+02:00,2015-08-18,15,day,True,False,VID00000309,Watched Demo video 309,Demo video 309,Watched,English,https://www.youtube.com/watch?v=VID00000309,Demo channel 119,https://www.youtube.com/channel/UCDEMOCHANNEL00000119,UCDEMOCHANNEL00000119,Demo video 309,Demo channel 119,Demo channel 119,UCDEMOCHANNEL00000119,Demo channel 119,UCDEMOCHANNEL00000119,2401.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,313202.0,4351.0,764.0,26553.0,20200910,1599696000.0,https://www.youtube.com/watch?v=VID00000309,"[""Demo category""]","[""demo tag 253""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-15 17:11:48.221000+00:00,2015-08-15 19:11:48.221000+02:00,2015-08-15,19,day,True,False,VID00000259,Watched Demo video 259,Demo video 259,Watched,English,https://www.youtube.com/watch?v=VID00000259,Demo channel 043,https://www.youtube.com/channel/UCDEMOCHANNEL00000043,UCDEMOCHANNEL00000043,Demo video 259,Demo channel 043,Demo channel 043,UCDEMOCHANNEL00000043,Demo channel 043,UCDEMOCHANNEL00000043,921.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,263842.0,3671.0,644.0,22513.0,20200801,1596240000.0,https://www.youtube.com/watch?v=VID00000259,"[""Demo category""]","[""demo tag 213""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-14 22:54:47.786000+00:00,2015-08-15 00:54:47.786000+02:00,2015-08-15,0,night,False,True,VID00000236,Watched Demo video 236,Demo video 236,Watched,English,https://www.youtube.com/watch?v=VID00000236,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000236: Video unavailable,Video unavailable,unavailable,N,Not problematic,False
Beata,2015-08-14 14:39:16.941000+00:00,2015-08-14 16:39:16.941000+02:00,2015-08-14,16,day,True,False,VID00000311,Watched Demo video 311,Demo video 311,Watched,English,https://www.youtube.com/watch?v=VID00000311,Demo channel 120,https://www.youtube.com/channel/UCDEMOCHANNEL00000120,UCDEMOCHANNEL00000120,Demo video 311,Demo channel 120,Demo channel 120,UCDEMOCHANNEL00000120,Demo channel 120,UCDEMOCHANNEL00000120,2438.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,314436.0,4368.0,767.0,26654.0,20200911,1599782400.0,https://www.youtube.com/watch?v=VID00000311,"[""Demo category""]","[""demo tag 254""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-11 02:46:51.737000+00:00,2015-08-11 04:46:51.737000+02:00,2015-08-11,4,night,False,True,VID00000192,Watched Demo video 192,Demo video 192,Watched,English,https://www.youtube.com/watch?v=VID00000192,Demo channel 017,https://www.youtube.com/channel/UCDEMOCHANNEL00000017,UCDEMOCHANNEL00000017,Demo video 192,Demo channel 017,Demo channel 017,UCDEMOCHANNEL00000017,Demo channel 017,UCDEMOCHANNEL00000017,2449.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,194738.0,2719.0,476.0,16857.0,20200606,1591401600.0,https://www.youtube.com/watch?v=VID00000192,"[""Demo category""]","[""demo tag 157""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-11 02:41:07.804000+00:00,2015-08-11 04:41:07.804000+02:00,2015-08-11,4,night,False,True,VID00000175,Watched Demo video 175,Demo video 175,Watched,English,https://www.youtube.com/watch?v=VID00000175,Demo channel 017,https://www.youtube.com/channel/UCDEMOCHANNEL00000017,UCDEMOCHANNEL00000017,Demo video 175,Demo channel 017,Demo channel 017,UCDEMOCHANNEL00000017,Demo channel 017,UCDEMOCHANNEL00000017,1968.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,178696.0,2498.0,437.0,15544.0,20200524,1590278400.0,https://www.youtube.com/watch?v=VID00000175,"[""Demo category""]","[""demo tag 144""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-09 04:31:31.913000+00:00,2015-08-09 06:31:31.913000+02:00,2015-08-09,6,day,True,False,VID00000019,Watched Demo video 019,Demo video 019,Watched,English,https://www.youtube.com/watch?v=VID00000019,Demo channel 017,https://www.youtube.com/channel/UCDEMOCHANNEL00000017,UCDEMOCHANNEL00000017,Demo video 019,Demo channel 017,Demo channel 017,UCDEMOCHANNEL00000017,Demo channel 017,UCDEMOCHANNEL00000017,906.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,23212.0,356.0,59.0,2818.0,20200119,1579392000.0,https://www.youtube.com/watch?v=VID00000019,"[""Demo category""]","[""demo tag 018""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-08-07 15:10:39.936000+00:00,2015-08-07 17:10:39.936000+02:00,2015-08-07,17,day,True,False,VID00000179,Watched Demo video 179,Demo video 179,Watched,English,https://www.youtube.com/watch?v=VID00000179,Demo channel 065,https://www.youtube.com/channel/UCDEMOCHANNEL00000065,UCDEMOCHANNEL00000065,,,,,Demo channel 065,UCDEMOCHANNEL00000065,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False
Beata,2015-08-07 01:55:16.489000+00:00,2015-08-07 03:55:16.489000+02:00,2015-08-07,3,night,False,True,VID00000082,Watched Demo video 082,Demo video 082,Watched,English,https://www.youtube.com/watch?v=VID00000082,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000082: Video unavailable,Video unavailable,unavailable,N,Not problematic,False
Beata,2015-08-05 09:56:44.148000+00:00,2015-08-05 11:56:44.148000+02:00,2015-08-05,11,day,True,False,VID00000190,Watched Demo video 190,Demo video 190,Watched,English,https://www.youtube.com/watch?v=VID00000190,Demo channel 128,https://www.youtube.com/channel/UCDEMOCHANNEL00000128,UCDEMOCHANNEL00000128,Demo video 190,Demo channel 128,Demo channel 128,UCDEMOCHANNEL00000128,Demo channel 128,UCDEMOCHANNEL00000128,2375.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,192270.0,2685.0,470.0,16655.0,20200604,1591228800.0,https://www.youtube.com/watch?v=VID00000190,"[""Demo category""]","[""demo tag 155""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-28 21:43:09.746000+00:00,2015-07-28 23:43:09.746000+02:00,2015-07-28,23,day,True,False,VID00000108,Watched Demo video 108,Demo video 108,Watched,English,https://www.youtube.com/watch?v=VID00000108,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,True,True,48.0,,True,True,False,False,ERROR: [youtube] VID00000108: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,removed - account terminated,Y,Problematic,True
Beata,2015-07-27 19:19:05.062000+00:00,2015-07-27 21:19:05.062000+02:00,2015-07-27,21,day,True,False,VID00000102,Watched Demo video 102,Demo video 102,Watched,English,https://www.youtube.com/watch?v=VID00000102,Demo channel 052,https://www.youtube.com/channel/UCDEMOCHANNEL00000052,UCDEMOCHANNEL00000052,Demo video 102,Demo channel 052,Demo channel 052,UCDEMOCHANNEL00000052,Demo channel 052,UCDEMOCHANNEL00000052,3385.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,105890.0,1495.0,260.0,9585.0,20200326,1585180800.0,https://www.youtube.com/watch?v=VID00000102,"[""Demo category""]","[""demo tag 085""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-22 09:26:21.048000+00:00,2015-07-22 11:26:21.048000+02:00,2015-07-22,11,day,True,False,VID00000055,Watched Demo video 055,Demo video 055,Watched,English,https://www.youtube.com/watch?v=VID00000055,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 055,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,1979.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,58998.0,849.0,146.0,5747.0,20200217,1581897600.0,https://www.youtube.com/watch?v=VID00000055,"[""Demo category""]","[""demo tag 047""]",en,ok,ok,True,True,51.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-20 14:00:57.353000+00:00,2015-07-20 16:00:57.353000+02:00,2015-07-20,16,day,True,False,VID00000172,Watched Demo video 172,Demo video 172,Watched,English,https://www.youtube.com/watch?v=VID00000172,Demo channel 086,https://www.youtube.com/channel/UCDEMOCHANNEL00000086,UCDEMOCHANNEL00000086,Demo video 172,Demo channel 086,Demo channel 086,UCDEMOCHANNEL00000086,Demo channel 086,UCDEMOCHANNEL00000086,1894.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,176228.0,2464.0,431.0,15342.0,20200522,1590105600.0,https://www.youtube.com/watch?v=VID00000172,"[""Demo category""]","[""demo tag 142""]",en,ok,ok,True,True,40.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-18 18:44:41.715000+00:00,2015-07-18 20:44:41.715000+02:00,2015-07-18,20,day,True,False,VID00000250,Watched Demo video 250,Demo video 250,Watched,English,https://www.youtube.com/watch?v=VID00000250,Demo channel 182,https://www.youtube.com/channel/UCDEMOCHANNEL00000182,UCDEMOCHANNEL00000182,Demo video 250,Demo channel 182,Demo channel 182,UCDEMOCHANNEL00000182,Demo channel 182,UCDEMOCHANNEL00000182,588.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,252736.0,3518.0,617.0,21604.0,20200723,1595462400.0,https://www.youtube.com/watch?v=VID00000250,"[""Demo category""]","[""demo tag 204""]",en,ok,ok,True,True,55.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-17 12:12:54.020000+00:00,2015-07-17 14:12:54.020000+02:00,2015-07-17,14,day,True,False,VID00000146,Watched Demo video 146,Demo video 146,Watched,English,https://www.youtube.com/watch?v=VID00000146,Demo channel 126,https://www.youtube.com/channel/UCDEMOCHANNEL00000126,UCDEMOCHANNEL00000126,Demo video 146,Demo channel 126,Demo channel 126,UCDEMOCHANNEL00000126,Demo channel 126,UCDEMOCHANNEL00000126,1043.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,147846.0,2073.0,362.0,13019.0,20200429,1588118400.0,https://www.youtube.com/watch?v=VID00000146,"[""Demo category""]","[""demo tag 119""]",en,ok,ok,True,True,40.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-15 14:37:02.071000+00:00,2015-07-15 16:37:02.071000+02:00,2015-07-15,16,day,True,False,VID00000091,Watched Demo video 091,Demo video 091,Watched,English,https://www.youtube.com/watch?v=VID00000091,Demo channel 106,https://www.youtube.com/channel/UCDEMOCHANNEL00000106,UCDEMOCHANNEL00000106,Demo video 091,Demo channel 106,Demo channel 106,UCDEMOCHANNEL00000106,Demo channel 106,UCDEMOCHANNEL00000106,3015.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,93550.0,1325.0,230.0,8575.0,20200316,1584316800.0,https://www.youtube.com/watch?v=VID00000091,"[""Demo category""]","[""demo tag 075""]",en,ok,ok,True,True,6.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-07-15 09:15:16.406000+00:00,2015-07-15 11:15:16.406000+02:00,2015-07-15,11,day,True,False,VID00000137,Watched Demo video 137,Demo video 137,Watched,English,https://www.youtube.com/watch?v=VID00000137,Demo channel 082,https://www.youtube.com/channel/UCDEMOCHANNEL00000082,UCDEMOCHANNEL00000082,Demo video 137,Demo channel 082,Demo channel 082,UCDEMOCHANNEL00000082,Demo channel 082,UCDEMOCHANNEL00000082,784.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,139208.0,1954.0,341.0,12312.0,20200422,1587513600.0,https://www.youtube.com/watch?v=VID00000137,"[""Demo category""]","[""demo tag 112""]",en,ok,ok,True,True,48.0,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-06-27 03:59:12.357000+00:00,2015-06-27 05:59:12.357000+02:00,2015-06-27,5,night,False,True,VID00000053,Watched Demo video 053,Demo video 053,Watched,English,https://www.youtube.com/watch?v=VID00000053,Demo channel 003,https://www.youtube.com/channel/UCDEMOCHANNEL00000003,UCDEMOCHANNEL00000003,,,,,Demo channel 003,UCDEMOCHANNEL00000003,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,True,True,47.0,,True,True,False,True,"ERROR: [youtube] VID00000053: Video unavailable. This video contains content from WMG, who has blocked it in your country on copyright grounds",Video unavailable. This video contains content from copyright owner(s) who have blocked it on copyright grounds,removed - copyright claim,Platform external legal action,Removed due to external legal rights,False
Beata,2015-06-11 23:24:34.949000+00:00,2015-06-12 01:24:34.949000+02:00,2015-06-12,1,night,False,True,VID00000242,Watched Demo video 242,Demo video 242,Watched,English,https://www.youtube.com/watch?v=VID00000242,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 242,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,292.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,242864.0,3382.0,593.0,20796.0,20200715,1594771200.0,https://www.youtube.com/watch?v=VID00000242,"[""Demo category""]","[""demo tag 196""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-06-10 14:52:47.373000+00:00,2015-06-10 16:52:47.373000+02:00,2015-06-10,16,day,True,False,VID00000086,Watched Demo video 086,Demo video 086,Watched,English,https://www.youtube.com/watch?v=VID00000086,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000086: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies,Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies,access management,N,Not problematic,False
Beata,2015-06-09 16:56:07.900000+00:00,2015-06-09 18:56:07.900000+02:00,2015-06-09,18,day,True,False,VID00000203,Watched Demo video 203,Demo video 203,Watched,English,https://www.youtube.com/watch?v=VID00000203,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 203,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,2782.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,205844.0,2872.0,503.0,17766.0,20200615,1592179200.0,https://www.youtube.com/watch?v=VID00000203,"[""Demo category""]","[""demo tag 166""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-06-09 03:04:24.085000+00:00,2015-06-09 05:04:24.085000+02:00,2015-06-09,5,night,False,True,VID00000313,Watched Demo video 313,Demo video 313,Watched,English,https://www.youtube.com/watch?v=VID00000313,Demo channel 104,https://www.youtube.com/channel/UCDEMOCHANNEL00000104,UCDEMOCHANNEL00000104,,,,,Demo channel 104,UCDEMOCHANNEL00000104,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False
Beata,2015-06-04 21:46:02.518000+00:00,2015-06-04 23:46:02.518000+02:00,2015-06-04,23,day,True,False,VID00000245,Watched Demo video 245,Demo video 245,Watched,English,https://www.youtube.com/watch?v=VID00000245,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 245,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,403.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,246566.0,3433.0,602.0,21099.0,20200718,1595030400.0,https://www.youtube.com/watch?v=VID00000245,"[""Demo category""]","[""demo tag 199""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2015-06-02 06:48:00.808000+00:00,2015-06-02 08:48:00.808000+02:00,2015-06-02,8,day,True,False,VID00000065,Watched Demo video 065,Demo video 065,Watched,English,https://www.youtube.com/watch?v=VID00000065,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000065: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,removed - account terminated,Y,Problematic,True
Beata,2015-05-28 17:28:47.875000+00:00,2015-05-28 19:28:47.875000+02:00,2015-05-28,19,day,True,False,VID00000246,Watched Demo video 246,Demo video 246,Watched,English,https://www.youtube.com/watch?v=VID00000246,Demo channel 117,https://www.youtube.com/channel/UCDEMOCHANNEL00000117,UCDEMOCHANNEL00000117,,,,,Demo channel 117,UCDEMOCHANNEL00000117,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,"ERROR: [youtube] VID00000246: Video unavailable. This video contains content from SME, who has blocked it in your country on copyright grounds",Video unavailable. This video contains content from copyright owner(s) who have blocked it on copyright grounds,removed - copyright claim,Platform external legal action,Removed due to external legal rights,False
